app_id,sector,review,score
com.phonepe.app,Finance & Wallets,good in all situations,5
com.freecharge.android,Finance & Wallets,bad sarvice iam paid bill payment pending show,1
com.fitbit.FitbitMobile,Fitness,"have used this app for years. Today, I updated and now can't get logged in. I have the correct info, but it won't let me log in through fitbit and wants me to use Google which has an old phone number for verification. I hate this update.",1
com.google.android.apps.translate,Utilities,Anyone else here moving over from the now horrible Microsoft translator app?,4
com.byjus.thelearningapp,Education,it's very nice for me,5
com.facebook.katana,Social Media,how to recover the hack account after 5 year.....my account was hacked at 2020,1
com.udemy.android,Education,it needs screen lock and auto rotation default on,4
com.olacabs.customer,Transport,"whenever I use ola, I had a good experience",5
com.google.android.apps.nbu.paisa.user,Banking,गुगल ऐप मे मेरा बैक लिंक नहीं हो रहा है किपा करके हमारी मदद करें जल्द से जल्द,5
com.ixigo.train.ixitrain,Travel,usless app very bad enformation not happy this app,1
com.byjus.thelearningapp,Education,my favourite aap buyju`s very nice aap😎😎😎,5
com.makemytrip,Travel,"Our support services have evidently fallen short of expectations. Despite multiple attempts to resolve the issue, including four calls to customer service, the refund remains outstanding for eleven days. The inconsistent information provided by each representative, coupled with the lack of a formal complaint channel, has created a challenging situation, particularly concerning financial resources and travel arrangements.",1
com.olacabs.customer,Transport,"worst app after the ride is over it shows that ride is active and I am unable to book another ride and even after reinstalling the application it shows unable to login and my account got temporarily blocked and its showing that I was involved in suspicious activity as I didn't do anything suspicious. When I mailed the support there was no satisfactory response everytime there was auto generated mail sent to me that for faster help contact chat support, how would I contact without login.",1
com.freecharge.android,Finance & Wallets,It's a scam app do not use this app They don't have proper support also,1
com.fitbit.FitbitMobile,Fitness,It still won't work ... a scam,1
org.khanacademy.android,Education,This super good app for students because in 1 questions are many answer,5
org.khanacademy.android,Education,"Don't waste your time on this ridiculous mess, it will only slow you down and pull you away from real learning and discovery. It's just a lame attempt at being ""original"" - some underqualified wannabe trying to show off.",1
com.amazon.mShop.android.shopping,Shopping,wow it's getting bad...,1
com.google.android.apps.translate,Utilities,It works right sometimes. I'd say about 65% of the time. I use it on a daily basis. I work with mainly spanish speaking individuals and am not currently very fluent in spanish myself. But you have to repeat yourself quite often to get the right words to appear. It happens in either language. English or Spanish. I haven't tested any of the other languages as I have no need to.,3
com.axis.mobile,Banking,axis credit card is too good,5
com.udemy.android,Education,The app just won't allow you to login on rooted phone. now i can't login to my account on both of my phones. i had to get some program on my PC to download all the courses i bought.,1
com.ubercab,Transport,السواقين بقا اسلوبهم وحش,1
com.amazon.mShop.android.shopping,Shopping,always get what I order on including the items I subscribe to right on the date I want them here,5
com.freecharge.android,Finance & Wallets,no cashback on recharge,1
com.fitbit.FitbitMobile,Fitness,App not working AT ALL i deleted redownloaded cant even get back in won't sync to phone I ve used the app for 5 yrs! HELP!,1
com.netflix.mediaclient,Entertainment,The mobile version is OK but the PC version is horrible. No good quality movies and series. Even Jio-Hotstar gives better qality than netflix. Disappointed!!,3
com.makemytrip,Travel,"worst app donot use this use other alternative apps 1 I had booked a cab through this app, 2 the cab driver takes a long route to increase kilometers and also drive slow to add night charges 3 I have to pay more as fixed fixed earliar 4, There is a discrepancy between cabs driver record and app record as I gave more advance at the time of booking and the driver shows me less Worst experience I suggest you to not book your trip through this app for tension free journey",1
com.axis.mobile,Banking,easy and simple system app,4
com.udemy.android,Education,Very nice app. I love spending time and learning on this platform.,5
com.byjus.thelearningapp,Education,it is great as my past experience as I buy an course . but now when I tried to login. I can't login to the app as when I fill the OTP comes it makes an statement that the OTP is invalid. I had also tried many times with many mobile number but it doesn't work,5
com.byjus.thelearningapp,Education,"I cannot able to login in my app and there is no mentor facilities, I don't know how to contact you guys and I ordered a charge wire that is not delivered till date.. please give me a solution for it.",1
com.google.android.apps.translate,Utilities,بہت شکریہ ادا کرنا چاہیے سب سے زیادہ میں کرتا ہوں میرے لیے یہ ضروری ہے,3
com.freecharge.android,Finance & Wallets,after last update app not opening and showing error,1
com.fitbit.FitbitMobile,Fitness,"I've been with Fitbit for a good 10 years now, WHY does it now change the exercise I have logged? If I have logged 750 metres swim for 30 minutes it should stay that way, why does it automatically change it to 688.08 metres? I don't like the app layout, the old one was so much better. Thinking of changing to a different brand.",3
com.axis.mobile,Banking,the best and friendly app,5
com.facebook.katana,Social Media,"I'm using Facebook every hours, and I think vlogging is the key so that we are not poor anymore, and we're gonna be monetize someday.",5
com.fitbit.FitbitMobile,Fitness,I used to like Fitbit but the watch doesn't connect to the phone via Bluetooth and the app is bad. I switched watch,1
org.khanacademy.android,Education,I want to study MBBS subjects here is un available.,1
com.udemy.android,Education,Terrible app. I managed to log in from the website but the app just turns non responsive when I click to log in via Google accounts,1
org.khanacademy.android,Education,"Not only is the ""growth mindset"" not real, but it's also, in fact, not an excuse to refuse QoL updates for 5 or more years before finally caving, wordlessly.",1
com.fitbit.FitbitMobile,Fitness,App is not connecting to Google account. Restarted/Uninstalled and reinstalled fitbit device and app several times. Please fix this. Thank you,1
com.olacabs.customer,Transport,very bad app not good,1
